EmployeeId,ReviewDate,PerformanceRating
1832,6/23/2017,2
1832,6/25/2018,3
1833,9/16/2019,4
1834,1/7/2019,3
1835,10/6/2015,3
1835,10/5/2016,3
1835,10/5/2017,4
1835,10/5/2018,4
1835,10/7/2019,3
1836,2/27/2018,1
1837,8/30/2017,4
1837,8/30/2018,4
1837,8/30/2019,4
1840,4/24/2018,4
1840,4/24/2019,3
1841,1/18/2019,3
1842,9/12/2019,4
1843,9/5/2005,4
1843,9/5/2006,4
1843,9/5/2007,4
1843,9/4/2008,2
1843,9/4/2009,2
1843,9/6/2010,4
1843,9/6/2011,4
1843,9/5/2012,3
1843,9/5/2013,3
1843,9/5/2014,4
1843,9/7/2015,4
1843,9/6/2016,4
1843,9/6/2017,3
1843,9/6/2018,2
1843,9/6/2019,4
1844,5/28/2012,3
1844,5/28/2013,4
1844,5/28/2014,2
1844,5/28/2015,4
1844,5/27/2016,3
1844,5/29/2017,4
1844,5/29/2018,4
1845,1/18/2018,3
1845,1/18/2019,3
1846,1/24/2017,3
1846,1/24/2018,3
1846,1/24/2019,4
1847,12/14/2010,3
1847,12/14/2011,3
1847,12/13/2012,3
1847,12/13/2013,4
1847,12/15/2014,3
1847,12/15/2015,5
1847,12/14/2016,2
1847,12/14/2017,4
1847,12/14/2018,3
1847,12/16/2019,3
1848,11/11/2015,3
1848,11/10/2016,4
1848,11/10/2017,5
1848,11/12/2018,3
1848,11/12/2019,3
1849,10/7/2019,3
1850,1/3/2019,3
1852,7/11/2012,4
1852,7/11/2013,3
1852,7/11/2014,2
1852,7/13/2015,3
1852,7/12/2016,3
1852,7/12/2017,4
1852,7/12/2018,4
1852,7/12/2019,3
1853,4/16/2018,4
1854,10/17/2018,4
1855,10/10/2016,3
1855,10/10/2017,4
1855,10/10/2018,2
1855,10/10/2019,1
1856,4/19/2010,2
1856,4/19/2011,3
1856,4/18/2012,3
1856,4/18/2013,3
1856,4/18/2014,4
1856,4/20/2015,3
1856,4/19/2016,1
1856,4/19/2017,4
1856,4/19/2018,3
1856,4/19/2019,3
1858,5/7/2018,4
1858,5/7/2019,3
1862,12/25/2017,5
1862,12/25/2018,3
1863,6/8/2009,3
1863,6/8/2010,3
1863,6/8/2011,2
1863,6/7/2012,4
1863,6/7/2013,3
1863,6/9/2014,3
1863,6/9/2015,3
1863,6/8/2016,3
1863,6/8/2017,3
1863,6/8/2018,3
1863,6/10/2019,3
1864,8/2/2012,3
1864,8/2/2013,3
1864,8/4/2014,4
1864,8/4/2015,3
1864,8/3/2016,3
1864,8/3/2017,4
1864,8/3/2018,3
1864,8/5/2019,4
1866,10/14/2015,3
1866,10/13/2016,1
1866,10/13/2017,4
1866,10/15/2018,2
1866,10/15/2019,3
1867,8/17/2017,5
1867,8/17/2018,2
1867,8/19/2019,3
1868,10/10/2016,3
1868,10/10/2017,5
1868,10/10/2018,4
1868,10/10/2019,2
1869,4/3/2019,2
1870,9/4/2017,3
1870,9/4/2018,3
1870,9/4/2019,5
1871,5/9/2019,2
1872,3/18/2009,3
1872,3/18/2010,4
1872,3/18/2011,3
1872,3/19/2012,3
1872,3/19/2013,3
1872,3/19/2014,4
1872,3/19/2015,3
1872,3/18/2016,3
1872,3/20/2017,5
1872,3/20/2018,3
1872,3/20/2019,3
1873,4/16/2018,3
1873,4/16/2019,4
1874,7/24/2018,3
1874,7/24/2019,4
1875,10/4/2017,4
1875,10/4/2018,3
1875,10/4/2019,3
1876,12/24/2018,5
1877,3/7/2018,4
1877,3/7/2019,2
1880,1/7/2013,3
1880,1/7/2014,3
1880,1/7/2015,3
1880,1/7/2016,4
1880,1/6/2017,3
1880,1/8/2018,3
1880,1/8/2019,4
1881,4/22/2019,4
1882,5/25/2012,1
1882,5/27/2013,3
1882,5/27/2014,3
1882,5/27/2015,1
1882,5/26/2016,2
1882,5/26/2017,3
1882,5/28/2018,3
1883,4/5/2016,3
1883,4/5/2017,3
1883,4/5/2018,3
1883,4/5/2019,2
1884,11/30/2018,3
1885,8/29/2018,5
1885,8/29/2019,3
1886,5/12/2014,4
1886,5/12/2015,4
1886,5/11/2016,5
1886,5/11/2017,2
1886,5/11/2018,4
1886,5/13/2019,4
1887,2/7/2011,3
1887,2/7/2012,4
1887,2/6/2013,5
1887,2/6/2014,3
1887,2/6/2015,3
1887,2/8/2016,4
1887,2/7/2017,2
1887,2/7/2018,3
1887,2/7/2019,4
1888,8/12/2019,3
1889,4/22/2011,3
1889,4/23/2012,4
1889,4/23/2013,4
1889,4/23/2014,3
1889,4/23/2015,3
1889,4/22/2016,3
1889,4/24/2017,2
1889,4/24/2018,4
1889,4/24/2019,4
1891,10/16/2015,3
1891,10/17/2016,2
1891,10/17/2017,3
1891,10/17/2018,3
1891,10/17/2019,1
1892,5/29/2017,1
1892,5/29/2018,3
1893,7/16/2008,4
1893,7/16/2009,2
1893,7/16/2010,4
1893,7/18/2011,3
1893,7/17/2012,3
1893,7/17/2013,3
1893,7/17/2014,4
1893,7/17/2015,4
1893,7/18/2016,2
1893,7/18/2017,3
1893,7/18/2018,4
1894,8/13/2018,3
1894,8/13/2019,1
1895,6/4/2012,3
1895,6/4/2013,4
1895,6/4/2014,4
1895,6/4/2015,4
1895,6/3/2016,4
1895,6/5/2017,3
1895,6/5/2018,5
1895,6/5/2019,4
1896,8/27/2012,5
1896,8/27/2013,3
1896,8/27/2014,4
1896,8/27/2015,4
1896,8/26/2016,4
1896,8/28/2017,2
1896,8/28/2018,4
1896,8/28/2019,3
1897,11/28/2016,4
1897,11/28/2017,3
1897,11/28/2018,3
1897,11/28/2019,4
1898,1/30/2017,2
1898,1/30/2018,3
1898,1/30/2019,5
1899,6/26/2006,4
1899,6/26/2007,4
1899,6/25/2008,3
1899,6/25/2009,4
1899,6/25/2010,3
1899,6/27/2011,4
1899,6/26/2012,4
1899,6/26/2013,3
1899,6/26/2014,4
1899,6/26/2015,2
1899,6/27/2016,3
1899,6/27/2017,3
1899,6/27/2018,3
1900,5/28/2010,2
1900,5/30/2011,3
1900,5/29/2012,3
1900,5/29/2013,5
1900,5/29/2014,2
1900,5/29/2015,4
1900,5/30/2016,3
1900,5/30/2017,3
1900,5/30/2018,4
1900,5/30/2019,2
1902,3/2/2018,3
1902,3/4/2019,3
1903,10/9/2012,2
1903,10/9/2013,5
1903,10/9/2014,3
1903,10/9/2015,3
1903,10/10/2016,2
1903,10/10/2017,4
1903,10/10/2018,3
1903,10/10/2019,3
1907,2/27/2014,3
1907,2/27/2015,2
1907,2/29/2016,4
1907,2/28/2017,3
1907,2/28/2018,2
1907,2/28/2019,3
1908,12/14/2015,4
1908,12/13/2016,4
1908,12/13/2017,3
1908,12/13/2018,4
1908,12/13/2019,3
1909,4/15/2019,4
1910,12/3/1997,4
1910,12/3/1998,4
1910,12/3/1999,3
1910,12/4/2000,4
1910,12/4/2001,3
1910,12/4/2002,4
1910,12/4/2003,3
1910,12/3/2004,3
1910,12/5/2005,3
1910,12/5/2006,3
1910,12/5/2007,2
1910,12/4/2008,3
1910,12/4/2009,4
1910,12/6/2010,3
1910,12/6/2011,3
1910,12/5/2012,2
1910,12/5/2013,3
1910,12/5/2014,2
1910,12/7/2015,3
1910,12/6/2016,4
1910,12/6/2017,3
1910,12/6/2018,3
1911,4/8/2019,3
1912,7/17/2017,2
1912,7/17/2018,4
1912,7/17/2019,4
1914,10/15/2018,4
1914,10/15/2019,2
1915,1/10/1991,5
1915,1/10/1992,3
1915,1/11/1993,4
1915,1/11/1994,2
1915,1/11/1995,3
1915,1/11/1996,3
1915,1/10/1997,4
1915,1/12/1998,3
1915,1/12/1999,4
1915,1/12/2000,4
1915,1/11/2001,4
1915,1/11/2002,3
1915,1/13/2003,3
1915,1/13/2004,4
1915,1/12/2005,2
1915,1/12/2006,3
1915,1/12/2007,4
1915,1/14/2008,4
1915,1/13/2009,2
1915,1/13/2010,4
1915,1/13/2011,4
1915,1/13/2012,3
1915,1/14/2013,4
1915,1/14/2014,3
1915,1/14/2015,3
1915,1/14/2016,3
1915,1/13/2017,3
1915,1/15/2018,3
1915,1/15/2019,5
1916,2/14/2019,3
1917,5/4/2017,3
1917,5/4/2018,3
1917,5/6/2019,3
1918,6/12/2018,4
1918,6/12/2019,3
1919,5/30/2016,2
1919,5/30/2017,4
1919,5/30/2018,3
1919,5/30/2019,4
1920,2/12/2015,3
1920,2/12/2016,3
1920,2/13/2017,3
1920,2/13/2018,3
1920,2/13/2019,2
1921,6/17/2002,2
1921,6/17/2003,4
1921,6/16/2004,3
1921,6/16/2005,4
1921,6/16/2006,4
1921,6/18/2007,4
1921,6/17/2008,3
1921,6/17/2009,3
1921,6/17/2010,2
1921,6/17/2011,3
1921,6/18/2012,3
1921,6/18/2013,3
1921,6/18/2014,2
1921,6/18/2015,3
1921,6/17/2016,3
1921,6/19/2017,4
1921,6/19/2018,5
1923,5/29/2017,3
1923,5/29/2018,3
1923,5/29/2019,2
1924,7/4/2017,5
1924,7/4/2018,3
1924,7/4/2019,2
1925,9/25/2019,3
1926,4/11/2011,4
1926,4/10/2012,3
1926,4/10/2013,3
1926,4/10/2014,3
1926,4/10/2015,2
1926,4/11/2016,3
1926,4/11/2017,2
1926,4/11/2018,3
1926,4/11/2019,4
1927,8/26/2019,3
1928,11/1/2016,4
1928,11/1/2017,3
1928,11/1/2018,4
1929,7/1/2016,4
1929,7/3/2017,2
1929,7/3/2018,3
1929,7/3/2019,3
1930,6/29/2016,4
1930,6/29/2017,2
1930,6/29/2018,2
1930,7/1/2019,4
1931,12/19/2005,4
1931,12/19/2006,4
1931,12/19/2007,3
1931,12/18/2008,2
1931,12/18/2009,5
1931,12/20/2010,4
1931,12/20/2011,3
1931,12/19/2012,4
1931,12/19/2013,4
1931,12/19/2014,4
1931,12/21/2015,3
1931,12/20/2016,2
1931,12/20/2017,3
1931,12/20/2018,4
1932,9/29/2016,4
1932,9/29/2017,4
1932,10/1/2018,3
1933,9/16/2009,3
1933,9/16/2010,5
1933,9/16/2011,4
1933,9/17/2012,4
1933,9/17/2013,3
1933,9/17/2014,5
1933,9/17/2015,3
1933,9/16/2016,4
1933,9/18/2017,4
1933,9/18/2018,4
1934,12/10/2014,4
1934,12/10/2015,4
1934,12/9/2016,4
1934,12/11/2017,4
1934,12/11/2018,3
1934,12/11/2019,3
1935,2/22/2000,4
1935,2/21/2001,4
1935,2/21/2002,4
1935,2/21/2003,4
1935,2/23/2004,4
1935,2/22/2005,3
1935,2/22/2006,4
1935,2/22/2007,3
1935,2/22/2008,3
1935,2/23/2009,2
1935,2/23/2010,2
1935,2/23/2011,3
1935,2/23/2012,3
1935,2/22/2013,3
1935,2/24/2014,3
1935,2/24/2015,4
1935,2/24/2016,3
1935,2/23/2017,3
1935,2/23/2018,3
1935,2/25/2019,3
1937,7/24/2013,2
1937,7/24/2014,3
1937,7/24/2015,2
1937,7/25/2016,4
1937,7/25/2017,3
1937,7/25/2018,4
1937,7/25/2019,3
1938,12/28/2015,3
1938,12/27/2016,3
1938,12/27/2017,2
1938,12/27/2018,2
1938,12/27/2019,2
1939,11/17/2016,2
1939,11/17/2017,4
1939,11/19/2018,4
1940,12/5/2019,2
1941,10/13/2015,4
1941,10/12/2016,4
1941,10/12/2017,3
1941,10/12/2018,5
1941,10/14/2019,3
1943,2/14/2011,2
1943,2/14/2012,3
1943,2/13/2013,3
1943,2/13/2014,4
1943,2/13/2015,3
1943,2/15/2016,3
1943,2/14/2017,4
1943,2/14/2018,2
1943,2/14/2019,3
1944,7/7/2016,4
1944,7/7/2017,2
1944,7/9/2018,2
1944,7/9/2019,4
1947,9/1/2014,4
1947,9/1/2015,3
1947,8/31/2016,3
1947,8/31/2017,3
1947,8/31/2018,4
1947,9/2/2019,4
1948,6/14/2019,4
1951,10/29/2013,2
1951,10/29/2014,3
1951,10/29/2015,3
1951,10/28/2016,3
1951,10/30/2017,3
1951,10/30/2018,3
1952,1/10/1996,4
1952,1/9/1997,3
1952,1/9/1998,5
1952,1/11/1999,4
1952,1/11/2000,4
1952,1/10/2001,3
1952,1/10/2002,3
1952,1/10/2003,4
1952,1/12/2004,3
1952,1/11/2005,2
1952,1/11/2006,4
1952,1/11/2007,3
1952,1/11/2008,3
1952,1/12/2009,3
1952,1/12/2010,3
1952,1/12/2011,5
1952,1/12/2012,2
1952,1/11/2013,1
1952,1/13/2014,3
1952,1/13/2015,2
1952,1/13/2016,4
1952,1/12/2017,2
1952,1/12/2018,4
1954,4/1/2013,3
1954,4/1/2014,4
1954,4/1/2015,4
1954,3/31/2016,2
1954,3/31/2017,3
1954,4/2/2018,3
1954,4/2/2019,2
1955,4/20/2015,3
1955,4/19/2016,2
1955,4/19/2017,2
1955,4/19/2018,4
1955,4/19/2019,3
1956,5/21/2012,4
1956,5/21/2013,3
1956,5/21/2014,4
1956,5/21/2015,3
1956,5/20/2016,3
1956,5/22/2017,4
1956,5/22/2018,2
1956,5/22/2019,4
1957,12/17/2018,3
1958,4/23/2007,3
1958,4/22/2008,4
1958,4/22/2009,4
1958,4/22/2010,3
1958,4/22/2011,4
1958,4/23/2012,4
1958,4/23/2013,3
1958,4/23/2014,3
1958,4/23/2015,2
1958,4/22/2016,3
1958,4/24/2017,3
1958,4/24/2018,3
1958,4/24/2019,1
1959,4/9/2018,3
1959,4/9/2019,3
1960,7/16/2014,3
1960,7/16/2015,3
1960,7/15/2016,2
1960,7/17/2017,3
1960,7/17/2018,4
1961,7/10/2017,5
1961,7/10/2018,2
1961,7/10/2019,3
1962,3/7/2018,4
1962,3/7/2019,3
1963,11/25/1999,3
1963,11/24/2000,4
1963,11/26/2001,3
1963,11/26/2002,4
1963,11/26/2003,4
1963,11/25/2004,3
1963,11/25/2005,2
1963,11/27/2006,3
1963,11/27/2007,2
1963,11/26/2008,4
1963,11/26/2009,4
1963,11/26/2010,2
1963,11/28/2011,3
1963,11/27/2012,4
1963,11/27/2013,3
1963,11/27/2014,2
1963,11/27/2015,5
1963,11/28/2016,3
1963,11/28/2017,4
1963,11/28/2018,3
1964,10/14/2016,2
1964,10/16/2017,1
1964,10/16/2018,5
1964,10/16/2019,3
1965,1/31/2018,3
1965,1/31/2019,2
1966,1/21/2013,3
1966,1/21/2014,3
1966,1/21/2015,2
1966,1/21/2016,3
1966,1/20/2017,3
1966,1/22/2018,4
1966,1/22/2019,2
1967,7/16/2018,3
1967,7/16/2019,4
1968,4/10/2013,5
1968,4/10/2014,4
1968,4/10/2015,2
1968,4/11/2016,3
1968,4/11/2017,4
1968,4/11/2018,4
1968,4/11/2019,4
1969,10/10/2019,3
1970,12/12/2016,4
1970,12/12/2017,2
1970,12/12/2018,3
1970,12/12/2019,4
1971,2/6/2019,2
1972,12/23/2019,5
1973,8/30/2011,4
1973,8/29/2012,3
1973,8/29/2013,3
1973,8/29/2014,4
1973,8/31/2015,3
1973,8/30/2016,3
1973,8/30/2017,3
1973,8/30/2018,4
1973,8/30/2019,4
1974,4/15/2015,2
1974,4/14/2016,4
1974,4/14/2017,3
1974,4/16/2018,4
1974,4/16/2019,3
1975,10/3/2019,4
1976,11/5/2018,2
1976,11/5/2019,2
1977,6/8/2018,3
1977,6/10/2019,5
1978,10/11/2019,2
1979,9/10/2015,3
1979,9/9/2016,4
1979,9/11/2017,4
1979,9/11/2018,4
1979,9/11/2019,3
1980,3/10/2017,3
1980,3/12/2018,4
1980,3/12/2019,5
1982,3/6/2017,3
1982,3/6/2018,3
1982,3/6/2019,3
1983,12/7/2017,3
1983,12/7/2018,4
1984,5/4/2016,4
1984,5/4/2017,4
1984,5/4/2018,2
1984,5/6/2019,5
1986,8/10/2009,4
1986,8/10/2010,4
1986,8/10/2011,5
1986,8/9/2012,3
1986,8/9/2013,4
1986,8/11/2014,3
1986,8/11/2015,3
1986,8/10/2016,2
1986,8/10/2017,3
1986,8/10/2018,4
1986,8/12/2019,3
1988,7/15/2019,3
1989,10/26/2015,4
1989,10/25/2016,2
1989,10/25/2017,4
1989,10/25/2018,3
1989,10/25/2019,2
1992,3/11/2010,3
1992,3/11/2011,3
1992,3/12/2012,3
1992,3/12/2013,3
1992,3/12/2014,2
1992,3/12/2015,3
1992,3/11/2016,3
1992,3/13/2017,3
1992,3/13/2018,4
1992,3/13/2019,3
1993,11/11/1982,5
1993,11/11/1983,3
1993,11/12/1984,2
1993,11/12/1985,4
1993,11/12/1986,2
1993,11/12/1987,3
1993,11/11/1988,3
1993,11/13/1989,2
1993,11/13/1990,4
1993,11/13/1991,3
1993,11/12/1992,3
1993,11/12/1993,4
1993,11/14/1994,5
1993,11/14/1995,3
1993,11/13/1996,3
1993,11/13/1997,4
1993,11/13/1998,4
1993,11/15/1999,2
1993,11/14/2000,3
1993,11/14/2001,4
1993,11/14/2002,3
1993,11/14/2003,3
1993,11/15/2004,3
1993,11/15/2005,2
1993,11/15/2006,2
1993,11/15/2007,4
1993,11/14/2008,3
1993,11/16/2009,3
1993,11/16/2010,3
1993,11/16/2011,3
1993,11/15/2012,3
1993,11/15/2013,3
1993,11/17/2014,4
1993,11/17/2015,3
1993,11/16/2016,3
1993,11/16/2017,4
1993,11/16/2018,3
1994,1/3/2019,3
1996,1/21/2011,2
1996,1/23/2012,5
1996,1/22/2013,3
1996,1/22/2014,3
1996,1/22/2015,3
1996,1/22/2016,3
1996,1/23/2017,5
1996,1/23/2018,3
1996,1/23/2019,3
1997,3/3/2015,4
1997,3/2/2016,3
1997,3/2/2017,3
1997,3/2/2018,3
1997,3/4/2019,4
1998,3/18/2015,3
1998,3/17/2016,3
1998,3/17/2017,3
1998,3/19/2018,2
1998,3/19/2019,4
1999,2/13/2012,4
1999,2/12/2013,4
1999,2/12/2014,3
1999,2/12/2015,4
1999,2/12/2016,4
1999,2/13/2017,4
1999,2/13/2018,3
1999,2/13/2019,4
2000,7/3/2013,4
2000,7/3/2014,3
2000,7/3/2015,3
2000,7/4/2016,3
2000,7/4/2017,4
2000,7/4/2018,1
2000,7/4/2019,4
2001,2/6/1989,4
2001,2/6/1990,4
2001,2/6/1991,3
2001,2/6/1992,4
2001,2/5/1993,4
2001,2/7/1994,3
2001,2/7/1995,4
2001,2/7/1996,4
2001,2/6/1997,3
2001,2/6/1998,4
2001,2/8/1999,4
2001,2/8/2000,3
2001,2/7/2001,2
2001,2/7/2002,5
2001,2/7/2003,3
2001,2/9/2004,5
2001,2/8/2005,3
2001,2/8/2006,3
2001,2/8/2007,2
2001,2/8/2008,3
2001,2/9/2009,2
2001,2/9/2010,4
2001,2/9/2011,3
2001,2/9/2012,3
2001,2/8/2013,4
2001,2/10/2014,3
2001,2/10/2015,4
2001,2/10/2016,4
2001,2/9/2017,3
2001,2/9/2018,3
2001,2/11/2019,3
2002,11/13/2017,2
2002,11/13/2018,4
2003,3/6/2015,3
2003,3/7/2016,3
2003,3/7/2017,4
2003,3/7/2018,4
2003,3/7/2019,4
2004,4/21/2008,4
2004,4/21/2009,2
2004,4/21/2010,3
2004,4/21/2011,3
2004,4/20/2012,3
2004,4/22/2013,1
2004,4/22/2014,3
2004,4/22/2015,3
2004,4/21/2016,3
2004,4/21/2017,2
2004,4/23/2018,4
2004,4/23/2019,4
2005,1/21/2014,1
2005,1/21/2015,4
2005,1/21/2016,5
2005,1/20/2017,3
2005,1/22/2018,2
2005,1/22/2019,3
2006,12/5/2014,3
2006,12/7/2015,3
2006,12/6/2016,4
2006,12/6/2017,3
2006,12/6/2018,4
2006,12/6/2019,4
2007,8/1/2012,4
2007,8/1/2013,3
2007,8/1/2014,4
2007,8/3/2015,4
2007,8/2/2016,4
2007,8/2/2017,3
2007,8/2/2018,3
2007,8/2/2019,3
2008,10/23/2017,5
2008,10/23/2018,3
2008,10/23/2019,3
2010,4/20/2017,3
2010,4/20/2018,3
2010,4/22/2019,2
2012,10/22/1998,3
2012,10/22/1999,4
2012,10/23/2000,4
2012,10/23/2001,3
2012,10/23/2002,3
2012,10/23/2003,3
2012,10/22/2004,3
2012,10/24/2005,3
2012,10/24/2006,4
2012,10/24/2007,4
2012,10/23/2008,4
2012,10/23/2009,3
2012,10/25/2010,5
2012,10/25/2011,1
2012,10/24/2012,3
2012,10/24/2013,5
2012,10/24/2014,3
2012,10/26/2015,3
2012,10/25/2016,3
2012,10/25/2017,3
2012,10/25/2018,3
2012,10/25/2019,4
2014,9/17/2010,3
2014,9/19/2011,3
2014,9/18/2012,3
2014,9/18/2013,2
2014,9/18/2014,3
2014,9/18/2015,2
2014,9/19/2016,3
2014,9/19/2017,2
2014,9/19/2018,4
2015,6/25/2019,3
2016,5/23/2016,4
2016,5/23/2017,3
2016,5/23/2018,4
2016,5/23/2019,3
2018,1/15/2016,3
2018,1/16/2017,3
2018,1/16/2018,4
2018,1/16/2019,1
2019,5/4/2016,4
2019,5/4/2017,4
2019,5/4/2018,4
2019,5/6/2019,4
2020,6/13/2016,1
2020,6/13/2017,3
2020,6/13/2018,4
2020,6/13/2019,3
2021,9/14/2018,4
2021,9/16/2019,2
2023,6/3/2013,4
2023,6/3/2014,4
2023,6/3/2015,3
2023,6/2/2016,3
2023,6/2/2017,4
2023,6/4/2018,4
2024,5/1/2006,4
2024,5/1/2007,3
2024,4/30/2008,4
2024,4/30/2009,4
2024,4/30/2010,5
2024,5/2/2011,3
2024,5/1/2012,4
2024,5/1/2013,5
2024,5/1/2014,4
2024,5/1/2015,3
2024,5/2/2016,3
2024,5/2/2017,3
2024,5/2/2018,4
2024,5/2/2019,4
2025,6/16/2010,3
2025,6/16/2011,4
2025,6/15/2012,3
2025,6/17/2013,3
2025,6/17/2014,3
2025,6/17/2015,3
2025,6/16/2016,4
2025,6/16/2017,2
2025,6/18/2018,2
2025,6/18/2019,3
2027,1/26/2015,4
2027,1/26/2016,2
2027,1/25/2017,5
2027,1/25/2018,1
2027,1/25/2019,3
2028,5/10/2010,3
2028,5/10/2011,3
2028,5/9/2012,3
2028,5/9/2013,2
2028,5/9/2014,4
2028,5/11/2015,4
2028,5/10/2016,4
2028,5/10/2017,4
2028,5/10/2018,2
2028,5/10/2019,2
2029,3/7/2018,3
2029,3/7/2019,4
2030,1/30/2012,3
2030,1/29/2013,3
2030,1/29/2014,4
2030,1/29/2015,2
2030,1/29/2016,4
2030,1/30/2017,4
2030,1/30/2018,3
2030,1/30/2019,3
2031,11/11/2019,2
2032,6/25/2008,3
2032,6/25/2009,3
2032,6/25/2010,4
2032,6/27/2011,4
2032,6/26/2012,4
2032,6/26/2013,4
2032,6/26/2014,3
2032,6/26/2015,4
2032,6/27/2016,4
2032,6/27/2017,4
2032,6/27/2018,3
2032,6/27/2019,5
2034,11/21/2017,5
2034,11/21/2018,3
2034,11/21/2019,3
2035,8/24/2016,5
2035,8/24/2017,5
2035,8/24/2018,4
2035,8/26/2019,2
2036,3/27/2014,3
2036,3/27/2015,3
2036,3/28/2016,3
2036,3/28/2017,3
2036,3/28/2018,4
2037,1/30/2013,3
2037,1/30/2014,3
2037,1/30/2015,2
2037,2/1/2016,4
2037,1/31/2017,3
2037,1/31/2018,3
2037,1/31/2019,3
2038,6/2/2014,3
2038,6/2/2015,3
2038,6/1/2016,2
2038,6/1/2017,3
2038,6/1/2018,3
2038,6/3/2019,3
2039,9/17/2013,3
2039,9/17/2014,2
2039,9/17/2015,1
2039,9/16/2016,4
2039,9/18/2017,4
2039,9/18/2018,4
2039,9/18/2019,3
2040,12/15/2014,2
2040,12/15/2015,4
2040,12/14/2016,3
2040,12/14/2017,3
2040,12/14/2018,1
2041,1/19/2015,4
2041,1/19/2016,1
2041,1/18/2017,3
2041,1/18/2018,3
2041,1/18/2019,3
2042,1/4/2017,3
2042,1/4/2018,3
2042,1/4/2019,5
2043,6/17/2016,3
2043,6/19/2017,5
2043,6/19/2018,4
2043,6/19/2019,4
2044,11/4/2013,4
2044,11/4/2014,3
2044,11/4/2015,4
2044,11/3/2016,4
2044,11/3/2017,3
2044,11/5/2018,3
2044,11/5/2019,4
2045,1/15/2018,3
2045,1/15/2019,4
2046,3/6/2019,4
2047,9/19/2016,2
2047,9/19/2017,2
2047,9/19/2018,3
2047,9/19/2019,3
2049,9/30/1991,3
2049,9/29/1992,3
2049,9/29/1993,4
2049,9/29/1994,3
2049,9/29/1995,3
2049,9/30/1996,4
2049,9/30/1997,2
2049,9/30/1998,4
2049,9/30/1999,2
2049,9/29/2000,4
2049,10/1/2001,3
2049,10/1/2002,4
2049,10/1/2003,3
2049,9/30/2004,4
2049,9/30/2005,3
2049,10/2/2006,2
2049,10/2/2007,2
2049,10/1/2008,4
2049,10/1/2009,3
2049,10/1/2010,4
2049,10/3/2011,4
2049,10/2/2012,3
2049,10/2/2013,4
2049,10/2/2014,4
2049,10/2/2015,4
2049,10/3/2016,5
2049,10/3/2017,3
2049,10/3/2018,2
2049,10/3/2019,3
2051,3/19/2013,3
2051,3/19/2014,2
2051,3/19/2015,4
2051,3/18/2016,3
2051,3/20/2017,3
2051,3/20/2018,3
2051,3/20/2019,5
2052,7/15/2016,4
2052,7/17/2017,4
2052,7/17/2018,3
2052,7/17/2019,3
2055,5/8/2017,5
2055,5/8/2018,3
2055,5/8/2019,3
2056,6/24/2016,5
2056,6/26/2017,2
2056,6/26/2018,2
2056,6/26/2019,2
2057,11/10/2017,4
2057,11/12/2018,3
2057,11/12/2019,5
2059,1/21/2008,4
2059,1/20/2009,3
2059,1/20/2010,3
2059,1/20/2011,3
2059,1/20/2012,3
2059,1/21/2013,3
2059,1/21/2014,3
2059,1/21/2015,3
2059,1/21/2016,3
2059,1/20/2017,4
2059,1/22/2018,4
2059,1/22/2019,3
2060,7/31/2014,3
2060,7/31/2015,4
2060,8/1/2016,3
2060,8/1/2017,2
2060,8/1/2018,3
2060,8/1/2019,3
2061,2/28/2008,4
2061,2/27/2009,3
2061,3/1/2010,3
2061,3/1/2011,3
2061,2/29/2012,3
2061,2/28/2013,3
2061,2/28/2014,3
2061,3/2/2015,2
2061,3/1/2016,4
2061,3/1/2017,3
2061,3/1/2018,5
2061,3/1/2019,3
2062,10/2/2017,4
2062,10/2/2018,4
2062,10/2/2019,3
2063,2/3/2015,2
2063,2/3/2016,3
2063,2/2/2017,4
2063,2/2/2018,3
2063,2/4/2019,3
2064,5/11/2015,4
2064,5/10/2016,4
2064,5/10/2017,3
2064,5/10/2018,3
2064,5/10/2019,5
2065,12/23/2016,3
2065,12/25/2017,4
2065,12/25/2018,3
2065,12/25/2019,3
2067,7/3/2017,2
2067,7/3/2018,4
2068,10/8/2014,3
2068,10/8/2015,3
2068,10/7/2016,2
2068,10/9/2017,2
2068,10/9/2018,2
2068,10/9/2019,3
2070,9/10/2001,3
2070,9/10/2002,3
2070,9/10/2003,2
2070,9/9/2004,5
2070,9/9/2005,4
2070,9/11/2006,4
2070,9/11/2007,3
2070,9/10/2008,4
2070,9/10/2009,4
2070,9/10/2010,4
2070,9/12/2011,3
2070,9/11/2012,3
2070,9/11/2013,3
2070,9/11/2014,4
2070,9/11/2015,5
2070,9/12/2016,4
2070,9/12/2017,3
2070,9/12/2018,2
2070,9/12/2019,3
2071,2/12/2018,4
2071,2/12/2019,3
2072,8/24/2015,4
2072,8/23/2016,3
2072,8/23/2017,5
2072,8/23/2018,4
2072,8/23/2019,3
2073,8/3/2007,4
2073,8/4/2008,3
2073,8/4/2009,3
2073,8/4/2010,5
2073,8/4/2011,2
2073,8/3/2012,3
2073,8/5/2013,4
2073,8/5/2014,3
2073,8/5/2015,3
2073,8/4/2016,4
2073,8/4/2017,3
2073,8/6/2018,4
2074,8/30/2019,3
2078,6/3/2019,2
2079,12/23/2013,3
2079,12/23/2014,3
2079,12/23/2015,3
2079,12/22/2016,3
2079,12/22/2017,3
2079,12/24/2018,3
2080,3/11/2019,5
2081,7/6/2015,3
2081,7/5/2016,4
2081,7/5/2017,3
